6.1248
year,month,day,tmin,tmax,wind,rain
# Kota Bharu, Kelantan; 6.1248, 102.2544; 2016-2020
2017,7,15,26,30.8,1.2777788,0
2017,7,16,25,33.4,1.6944458,0
2017,7,17,25.6,32.5,1.7500014,0
2017,7,18,26.3,32.2,1.8611126,0
2017,7,19,26.1,31.8,1.6944458,0
2017,7,20,22,32.6,1.9166682,25.91
2017,7,21,23.7,31.5,1.2777788,0
2017,7,22,25.8,31.8,2.1666684,0
2017,7,23,24.6,31.7,2.2500018,0
2017,7,24,25,31.3,2.1111128,3.81
2017,7,25,24.1,31.5,1.805557,0
2017,7,26,24.4,31.9,1.5833346,0
2017,7,27,26.2,32.3,1.2777788,0
2017,7,28,25.7,31,0.972223,0
2017,7,29,24.2,31.6,2.0000016,5.08
2017,7,30,24,32,1.6944458,6.6
2017,7,31,24.6,31.2,1.6388902,4.06
2017,8,1,24.7,32.4,1.944446,0.25
2017,8,2,24.3,33.2,1.9166682,3.05
2017,8,3,25.2,32.5,1.9166682,0
2017,8,4,25,32.8,1.5833346,19.05
2017,8,5,25.1,31.6,2.3055574,0
2017,8,6,25.3,30.7,1.2777788,2.03
2017,8,7,23.8,30.7,1.9166682,0.25
2017,8,8,24.4,31.8,1.9166682,0
